text,label
"It is furthermore established that the burden of
proving the existence of available and sufficient domestic remedies
lies upon the State invoking the rule",premise
"(cf. Eur. Court H.R., De Jong,
Baljet and Van den Brink judgment of 22 May 1984, Series A no. 77, p.
18, para. 36, and Nos. 14116/88 and 14117/88, Sargin and Yagci v.
Turkey, Dec. 11.05.89, D.R. 61 p. 250, 262).",premise
"In the present case, the Government have not provided any
additional information which might lead the Commission to depart from
the above conclusions.",premise
"The Commission concludes that this application cannot be
rejected for non-exhaustion of domestic remedies under Articles 26 and
27 para. 3 (Art. 26, 27-3) of the Convention.",conclusion
,
"The Commission concludes that this application cannot be
rejected for non-exhaustion of domestic remedies under Articles 26 and
27 para. 3 (Art. 26, 27-3) of the Convention.",premise
"It follows that the applicant's complaints have been introduced
within the six months time-limit imposed by Article 26 (Art. 26) of the
Convention.",conclusion
,
"The Commission recalls that Article 26 (Art. 26) of the
Convention only requires the exhaustion of such remedies which relate
to the breaches of the Convention alleged and at the same time can
provide effective and sufficient redress.",premise
"The Commission concludes that this application cannot be
rejected for non-exhaustion of domestic remedies under Articles 26 and
27 para. 3 (Art. 26, 27-3) of the Convention.",conclusion
,
"The Commission is not satisfied in view of the
delays involved that this inquiry can be considered as furnishing an
effective remedy for the purposes of Article 26 (Art. 26) of the
Convention.",premise
"The Commission concludes that this application cannot be
rejected for non-exhaustion of domestic remedies under Articles 26 and
27 para. 3 (Art. 26, 27-3) of the Convention.",conclusion
,
"The Commission has examined whether the applicant has complied
with the requirement imposed by Article 26 (Art. 26) of the Convention
that an application must be introduced within six months of the final
decision taken in respect of the complaints.",premise
"In the present case, the Commission observes that whereas in his
original application the applicant stated that his house was burnt down
on 3 January 1994, it appears that the incident under investigation by
the public prosecutor of Kulp district and the Kulp District
Administrative Board occurred on 13 November 1993.",premise
"The Commission
found above that the applicant is not required to pursue domestic
remedies in light of their apparent ineffectiveness.",premise
"the alleged
events seem to have occurred in November 1993 and the investigation has
not yet been concluded.",conclusion
,
"However,
special considerations could apply in exceptional cases where an
applicant first avails himself of a domestic remedy and only at a later
stage becomes aware, or should have become aware, of the circumstances
which make that remedy ineffective.",premise
"becomes aware, or should have become aware, of the circumstances
which make that remedy ineffective.",conclusion
,
"becomes aware, or should have become aware, of the circumstances
which make that remedy ineffective.",premise
"The case-law of the Commission establishes that where no domestic
remedy is available, the six months period runs from the act complained
of",premise
"(see eg.  No. 10530/83, Dec. 16.5.85, D.R. 42 p. 171).",premise
"the alleged
events seem to have occurred in November 1993 and the investigation has
not yet been concluded. The Commission is not satisfied in view of the
delays involved that this inquiry can be considered as furnishing an
effective remedy for the purposes of Article 26 (Art. 26) of the
Convention.",premise
"In such a situation, the six months
period might be calculated from the time when the applicant becomes
aware, or should have become aware, of these circumstances",conclusion
,
"Given that these circumstances do not disclose any indication
of a delay on the part of the applicant in introducing his application
once it must have become apparent that no redress for his complaints
was forthcoming, the Commission considers that the relevant date for
the purposes of the six months time limit should not be considered to
be a date earlier than February 1994.",premise
"In such a situation, the six months
period might be calculated from the time when the applicant becomes
aware, or should have become aware, of these circumstances",premise
"In these
circumstances, the question arises whether the complaints insofar as
they relate to specific acts carried out on 13 November 1993 have been
introduced out of time, given that the application was introduced on
30 June 1993.",premise
"It follows that the applicant's complaints have been introduced
within the six months time-limit imposed by Article 26 (Art. 26) of the
Convention.
",conclusion
,
