text,label
The Commission notes that the applicant was detained after having been sentenced by the first instance court to 18 months' imprisonment.,premise
"He was released after the Court of Appeal reviewed this sentence, reducing it to 15 months' imprisonment, convertible to a fine.",premise
"The Commission finds that the applicant was deprived of his liberty ""after conviction by a competent court"" within the meaning of Article 5 para. 1 (a) (Art. 5-1-a) of the Convention.
",conclusion
,
" Article 5 para. 1 (Art. 5-1) of the Convention guarantees the right to liberty and security of person, subject to certain exceptions, such as the lawful detention of a person after conviction by a competent court, within the meaning of sub-paragraph (a) of the provision.",premise
"The Commission finds that the applicant was deprived of his liberty ""after conviction by a competent court"" within the meaning of Article 5 para. 1 (a) (Art. 5-1-a) of the Convention.
",premise
"The Commission also finds no evidence in the case to suggest an infringement of paragraphs 3 and 4 of Article 5 (Art. 5-3, 5-4):",premise
The applicant was not detained on remand prior to his trial and the judicial control of the lawfulness of his subsequent detention after conviction was provided by the first instance court,premise
"It follows that this part of the application is manifestly ill- founded and must be rejected in accordance with Article 27 para. 2
(Art. 27-2) of the Convention.

",conclusion
,
"The applicant was not detained on remand prior to his trial and the judicial control of the lawfulness of his subsequent detention after conviction was provided by the first instance court (cf. Eur. Court H.R., De Wilde, Ooms and Versyp judgment of 18 June 1971, Series A no. 12, p. 40, para. 76).
",premise
" It follows that this part of the application is manifestly ill- founded and must be rejected in accordance with Article 27 para. 2
(Art. 27-2) of the Convention.
",conclusion
,
"However, again, the Commission finds no evidence in the case to substantiate this complaint.
",premise
 It follows that this part of the application is also manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.,conclusion
,
The applicant next complains under Article 6 para. 1 (Art. 6-1) of the Convention of,premise
"in that , allegedly, insufficient reasons were given by the courts to justify his conviction.

",premise
"an unfair hearing in the determination of the criminal charges against him,",conclusion
,
The applicant further complains of the attitude of some of the judges,premise
and of not having received a written copy of the first instance judgment in time for the preparation of his appeal.,premise
"He alleges that witnesses on his behalf were not duly heard by the courts.
",premise
"The appliacnt invokes Article 6 paras. 1, 2, 3 (b) and (d) (Art. 6-1, 6-2, 6-3-b, 6-3-d) of the Convention, which provides certain guarantees to the defence in a criminal case, and Article 14 (Art. 14), which prohibits discrimination in the securement of Convention rights and freedoms.
",conclusion
,
"Under the terms of Article 26 (Art. 26) of the Convention, ""the Commission may only deal with the matter after all domestic remedies have been exhausted, according to the generally recognised rules of international law"".
",premise
" It follows that this part of the application must be rejected for non-exhaustion of domestic remedies, in accordance with Article 27 para. 3 (Art. 27-3) of the Convention.
",conclusion
,
"  For this condition to be fulfilled, it is not sufficient for the applicant merely to have presented his case to the various courts competent to deal with it.",premise
"The complaint made before the Commission must also have been raised, at least in substance, during the proceedings in question.",premise
"Under the terms of Article 26 (Art. 26) of the Convention, ""the Commission may only deal with the matter after all domestic remedies have been exhausted, according to the generally recognised rules of international law"".
",premise
