text,label,events
"The Commission does not deem it necessary to determine whether there exists an administrative practice on the part of Turkish authorities tolerating abuses of human rights of the kind alleged by the applicants, because it agrees with the applicants that it has not been established that they had at their disposal adequate remedies under the state of emergency to deal effectively with their complaints.",premise,"['there exist practice', 'authority tolerate abuse', 'kind allege applicant', 'it agree applicant', 'they have remedy', 'they have disposal', 'remedy deal company plaint']"
"In the present case, the Government have not provided any additional information which might lead the Commission to depart from the above conclusions in respect of remedies available for the destruction of homes and property in villages and towns.",premise,"['Government provide information', 'which lead Commission', 'which lead company clusion', 'which lead respect', 'information depart company clusion', 'information depart respect']"
"The Commission concludes that this application cannot be rejected for non-exhaustion of domestic remedies under Articles 26 and 27 para. 3 (Art. 26, 27-3) of the Convention.",conclusion,"['<ORG> clude article', 'application not reject number exhaustion']"
The Commission recalls that Article 26 (Art. 26) of the Convention only requires the exhaustion of such remedies which relate to the breaches of the Convention alleged and at the same time can provide effective and sufficient redress.,premise,"['<ORG> recall article art', 'which relate breach', 'remedy provide redress']"
"An applicant does not need to exercise remedies which, although theoretically of a nature to constitute remedies, do not in reality offer any chance of redressing the alleged breach.",premise,"['applicant need remedy', 'which offer chance', 'remedy offer chance', 'chance redress breach']"
"The Commission does not deem it necessary to determine whether there exists an administrative practice on the part of Turkish authorities tolerating abuses of human rights of the kind alleged by the applicants, because it agrees with the applicants that it has not been established that they had at their disposal adequate remedies under the state of emergency to deal effectively with their complaints.",conclusion,"['there exist practice', 'authority tolerate abuse', 'kind allege applicant', 'it agree applicant', 'they have remedy', 'they have disposal', 'remedy deal company plaint']"
"(cf. Eur. Court H.R., De Jong, Baljet and Van den Brink judgment of 22 May 1984, Series A no. 77, p. 18, para. 36, and Nos. 14116/88 and 14117/88, Sargin and Yagci v. Turkey, Dec. 11.05.89, D.R. 61 p. 250, 262).",premise,[]
It is furthermore established that the burden of proving the existence of available and sufficient domestic remedies lies upon the State invoking the rule,premise,"['burden prove existence', '<ORG> invoke rule']"
"The Commission does not deem it necessary to determine whether there exists an administrative practice on the part of Turkish authorities tolerating abuses of human rights of the kind alleged by the applicants, because it agrees with the applicants that it has not been established that they had at their disposal adequate remedies under the state of emergency to deal effectively with their complaints.",conclusion,"['there exist practice', 'authority tolerate abuse', 'kind allege applicant', 'it agree applicant', 'they have remedy', 'they have disposal', 'remedy deal company plaint']"
"The Commission does not deem it necessary to determine whether there exists an administrative practice on the part of Turkish authorities tolerating abuses of human rights of the kind alleged by the applicants, because it agrees with the applicants that it has not been established that they had at their disposal adequate remedies under the state of emergency to deal effectively with their complaints.",premise,"['there exist practice', 'authority tolerate abuse', 'kind allege applicant', 'it agree applicant', 'they have remedy', 'they have disposal', 'remedy deal company plaint']"
"In the present case, the Government have not provided any additional information which might lead the Commission to depart from the above conclusions in respect of remedies available for the destruction of homes and property in villages and towns.",premise,"['Government provide information', 'which lead Commission', 'which lead company clusion', 'which lead respect', 'information depart company clusion', 'information depart respect']"
"The Commission concludes that this application cannot be rejected for non-exhaustion of domestic remedies under Articles 26 and 27 para. 3 (Art. 26, 27-3) of the Convention.",conclusion,"['<ORG> clude article', 'application not reject number exhaustion']"
"In respect of damage alleged to have been caused by the State or its agents, the Government submit that the applicants had the possibility of introducing an action for compensation before the civil or administrative courts relying, inter alia, on Article 125 of the Turkish Constitution or Article 8 of Decree 430 of 16 December 1990.",premise,"['damage allege <ORG>', 'damage cause <ORG>', 'Government submit possibility', 'applicant have possibility', 'possibility introduce action', 'possibility rely possibility']"
"The Government also submit that alleged arson, destruction of property and threatening conduct are prohibited by the Criminal Code, in respect of which complaints could be lodged with the competent authorities, civil or military.",premise,"['Government submit petent authority', 'arson destruction threaten company duct', 'arson destruction prohibit respect', 'respect lodge petent authority']"
since the applicants have failed to exhaust domestic remedies as required by Article 26 (Art. 26) of the Convention.,premise,['applicant fail remedy']
The Government argue that the application is inadmissible,conclusion,[]
"Any purported remedy is illusory, inadequate and ineffective since, inter alia, the operation in question in this case was officially organised, planned and executed by agents of the State and having regard, inter alia, to the situation in South-East Turkey which is such that potential applicants have a well-founded fear of the consequences if they should pursue remedies.",premise,"['applicant have fear', 'they pursue remedy']"
