text,label,events
"As has been noted in several previous judgments by the Court, the campaign of terrorism waged in Northern Ireland over the last quarter of a century has taken a terrible toll, especially in terms of human life and suffering (see paragraph 35 above).",premise,"['campaign wage number', 'campaign wage quarter', 'campaign take toll', 'campaign take term']"
The Court sees no reason to depart from the general approach it has adopted in previous cases of a similar nature.,premise,"['Court see number reason', 'number reason depart approach', 'it adopt case']"
"(see, inter alia, the Fox, Campbell and Hartley v. the United Kingdom judgment of 30 August 1990, Series A no. 182, p. 15, para. 28, citing the Brogan and Others v. the United Kingdom judgment of 29 November 1988, Series A no. 145-B, p. 27, para. 48).",premise,[]
"Accordingly, for the purposes of interpreting and applying the relevant provisions of the Convention, due account will be taken of the special nature of terrorist crime, the threat it poses to democratic society and the exigencies of dealing with it",conclusion,"['purpose interpret purpose', 'purpose apply provision']"
"They also pointed to a number of other facts capable of supporting, albeit indirectly, the reasonableness of the suspicion, including notably the findings made by the domestic courts in the proceedings brought by Mrs Murray, the very recent conviction of her brothers in the USA of offences connected with the purchase of weapons for the Provisional IRA, her own visits to the USA and her contacts with her brothers there (see especially paragraphs 10, 19, 24, 25, 28 and 29 above).",premise,"['they point number', 'fact support reasonableness', 'fact include finding', 'finding make company', 'finding make proceeding', 'visit see paragraph', 'company tact see paragraph']"
They submitted that all these matters taken together provided sufficient facts and information to satisfy an objective observer that there was a reasonable suspicion in the circumstances of the case.,conclusion,"['they submit fact', 'matter provide fact', 'matter provide information', 'fact satisfy observer', 'there be suspicion', 'there be circumstance']"
"Any other conclusion by the Court would, they feared, prohibit arresting authorities from effecting an arrest of a person suspected of being a terrorist based primarily on reliable but secret information and would inhibit the arresting authorities in taking effective measures to counter organised terrorism.",premise,"['company clusion prohibit authority', 'company clusion prohibit arrest', 'person suspect terrorist']"
They submitted that all these matters taken together provided sufficient facts and information to satisfy an objective observer that there was a reasonable suspicion in the circumstances of the cas,conclusion,"['they submit fact', 'matter provide fact', 'matter provide information', 'fact satisfy observer', 'there be suspicion']"
"As in the case of Fox, Campbell and Hartley, the Government’s explanation did not meet the minimum standards set by Article 5 para. 1 (c) (art. 5-1-c) for judging the reasonableness of her arrest and detention.",premise,"['governments explanation meet standard', 'number meet standard', 'standard set article para']"
She did not accept that the reason advanced for non-disclosure was a genuine or valid one.,premise,[]
She in her turn pointed to circumstances said to cast doubt on the reasonableness of the suspicion.,premise,"['she point circumstance', 'circumstance say doubt', 'circumstance say reasonableness', 'circumstance cast doubt', 'circumstance cast reasonableness']"
