text,label,events
"According to the applicant, the order has a chilling effect on the likelihood of sources communicating information to journalists such as himself, and his right to impart information to the public has also been impaired thereby.",premise,"[' accord applicant', 'order have effect', 'company municate information', 'company municate journalist', ' to impart information', ' to impart public', 'right have be impair ']"
The applicant submits that the disclosure order made by the High Court and confirmed on appeal constituted an interference with his freedom of expression guaranteed by Article 10 (Art. 10) of the Convention.,conclusion,"['applicant submit ', ' make court', ' firm appeal', 'order stitute interference', ' guarantee art']"
"Article 10 (Art. 10) of the Convention provides: ""1. Everyone has the right to freedom of expression. This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authorities and regardless of frontiers...",premise,"['everyone have right', 'right shall include freedom', ' to hold opinion', ' impart information', ' impart interference']"
"The applicant contends that the disclosure order breached his duty of confidentiality to his source and was not ""prescribed by law"",",premise,"['company tend ', 'order breach duty', 'order be prescribe law']"
"Further, the applicant considers that there was no pressing social need for the restraint,",premise,"['company sider ', 'there be need']"
"The restraint was also not proportionate to the aim,",premise,[]
"According to the applicant, the order has a chilling effect on the likelihood of sources communicating information to journalists such as himself, and his right to impart information to the public has also been impaired thereby.",conclusion,"[' accord applicant', 'order have effect', 'company municate information', 'company municate journalist', ' to impart information', ' to impart public', 'right have be impair ']"
since the law permitting such orders is not formulated with sufficient precision to enable the individual to foresee with reasonable certainty when it will be applied.,premise,"[' permit order', 'law be formulate precision', ' to enable individual', ' to foresee certainty', 'it will be apply ']"
"In particular, he argues that the criterion of the ""interests of justice"" is insufficiently certain and renders impossible the task of a journalist in assessing whether or not he can give a source an undertaking not to reveal his identity.",premise,"['he argue ', 'criterion render ', 'he can give number', ' to reveal identity']"
"The applicant contends that the disclosure order breached his duty of confidentiality to his source and was not ""prescribed by law"",",conclusion,"['company tend ', 'order breach duty', 'order be prescribe law']"
since X Ltd. was already protected by the injunction against publication of confidential information in the press and had made no use of alternative means of identifying the source.,premise,"['limited be protect injunction', 'limited have make use', ' identify source']"
"Further, the applicant considers that there was no pressing social need for the restraint,",conclusion,"['company sider ', 'there be need']"
since it included the threat to the applicant of up to two years' imprisonment and has cast a disproportionate chilling effect on the free flow of information to the public generally.,premise,"['it include threat', 'it have cast effect', 'it have cast flow']"
"The restraint was also not proportionate to the aim,",conclusion,[]
"refer to domestic case-law as indicating that the relevant principle is well-established, accessible and foreseeable in its application and consequences.",premise,"[' refer law', ' establish application']"
"The Government submit however that the interference was ""prescribed by law"" within the meaning of the second paragraph,",conclusion,"['government submit ', 'interference be prescribe law', 'interference be prescribe meaning']"
for the purpose of protecting the rights of others and for preventing the disclosure of information received in confidence.,premise,"[' protect right', ' prevent disclosure', ' receive fidence']"
They submit that Section 10 of the 1981 Act gives recognition to the high public importance of protecting the free flow of information to the press and provides a heavy presumption against ordering disclosure.,premise,"['they submit ', 'section give recognition', ' protect flow', 'section provide presumption', ' order disclosure']"
"The interest of protecting journalistic sources cannot however outweigh all others and, they argue, in the assessment of whether ""the interests of justice"" required disclosure in this particular case, the domestic courts gave full and reasoned consideration to all the competing interests.",premise,"[' protect source', 'interest can not outweigh other', 'they argue ', 'interest require disclosure', 'interest require case', 'rts give sideration']"
