text,label
It recalls both its own findings and those of the Commission as to the general inadequacy and unreliability of custody records,argumentative
"(see İrfan Bilgin v. Turkey, no. 25659/94, § 130, ECHR 2001 VIII, Çakıcı v. Turkey [GC], no. 23657/94, § 105, ECHR 1999-IV, and Aydın v. Turkey, judgment of 25 September 1997, Reports of Judgments and Decisions 1997-VI, p. 1941, § 172).",argumentative
"Concluding that such records cannot in general be relied upon to prove that a person was not taken into custody, the Court considers that the fact that Mehmet Şah İkincisoy's name was not in the custody record at the Diyarbakır Security Directorate does not itself prove that he was not in custody.",argumentative
"On the other hand, the Court observes that the testimonies of Abdurrazak1, Halil, Nasır and Garipşah İkincisoy, who were detained at the Rapid Intervention Force, were balanced, detailed and consistent with each other.",argumentative
It therefore accepts the evidence of the four witnesses who stated that they had seen Mehmet Şah when they were themselves being held on the same premises.,argumentative
"Concluding that such records cannot in general be relied upon to prove that a person was not taken into custody, the Court considers that the fact that Mehmet Şah İkincisoy's name was not in the custody record at the Diyarbakır Security Directorate does not itself prove that he was not in custody.",argumentative
It therefore accepts the evidence of the four witnesses who stated that they had seen Mehmet Şah when they were themselves being held on the same premises.,argumentative
The Court accordingly concludes that Mehmet Şah was taken into custody on 22 November 1993 and that he was subsequently shot dead.,argumentative
"Article 2, which safeguards the right to life and sets out the circumstances when deprivation of life may be justified, ranks as one of the most fundamental provisions in the Convention, to which no derogation is permitted.",argumentative
"Together with Article 3, it also enshrines one of the basic values of the democratic societies making up the Council of Europe.",argumentative
The circumstances in which deprivation of life may be justified must therefore be strictly construed.,argumentative
The object and purpose of the Convention as an instrument for the protection of individual human beings also requires that Article 2 be interpreted and applied so as to make its safeguards practical and effective,argumentative
"In the light of the importance of the protection afforded by Article 2, the Court must subject deprivations of life to the most careful scrutiny, taking into consideration not only the actions of State agents but also all the surrounding circumstances.",argumentative
Detained persons are in a vulnerable position and the authorities are under a duty to protect them.,argumentative
"Consequently, where an individual is taken into police custody in good health and is found to be injured on release, it is incumbent on the State to provide a plausible explanation of how those injuries were caused",argumentative
"The obligation on the authorities to account for the treatment of a detained individual is particularly stringent where that individual dies or disappears thereafter (Orhan, cited above, § 326).",argumentative
"Where the events in issue lie wholly, or in large part, within the exclusive knowledge of the authorities, as in the case of persons within their control in detention, strong presumptions of fact will arise in respect of injuries and death occurring during that detention.",argumentative
"Indeed, the burden of proof may be regarded as resting on the authorities to provide a satisfactory and convincing explanation",argumentative
"(see Salman v. Turkey [GC], no. 21986/93, § 100, ECHR 2000-VII, Çakıcı, cited above, § 85, Ertak v. Turkey, no. 20764/92, § 32, ECHR 2000-V, Timurtaş v. Turkey, no. 23531/94, § 82, ECHR 2000-VI, and Orhan, cited above, § 327).",argumentative
"Indeed, the burden of proof may be regarded as resting on the authorities to provide a satisfactory and convincing explanation",argumentative
"(see, amongst other authorities, Selmouni v. France [GC], no. 25803/94, § 87, ECHR 1999-V).",argumentative
"Consequently, where an individual is taken into police custody in good health and is found to be injured on release, it is incumbent on the State to provide a plausible explanation of how those injuries were caused",argumentative
"(McCann and Others v. the United Kingdom, judgment of 27 September 1995, Series A no. 324, §§ 146-147).",argumentative
The object and purpose of the Convention as an instrument for the protection of individual human beings also requires that Article 2 be interpreted and applied so as to make its safeguards practical and effective,argumentative
The Court has accepted above (paragraph 65) that Mehmet Şah İkincisoy was taken into custody on 22 November 1993 and died on 23 November 1993 while he was under the control of the security authorities of the respondent state.,argumentative
The Court draws very strong inferences from the lack of any documentary evidence indicating that Mehmet Şah was taken into custody.,argumentative
It has held in its earlier judgments that an unacknowledged detention would be life-threatening in the general context of the situation in south-east Turkey in 1993,argumentative
