text,label
"The principle that crimes committed by young persons should not be punished as severely as the crimes of adults is, in the applicant’s submission, contained in all civilised penal codes.",premise
"In this respect, the purpose of a sentence of detention during Her Majesty’s pleasure is not wholly punitive in character but partly punitive and partly preventive.",premise
"In support of his argument the applicant referred to the historical origins of the expression ""during Her Majesty’s pleasure"" (the Criminal Lunatics Act 1800 and the Children’s Act 1908 - see paragraphs 21 and 23 above) in which context it had a clear preventive purpose.",premise
"He further referred to the wording of section 53 of the 1933 Act (""a person [under 18] ... shall not, if ... convicted of murder, be sentenced to imprisonment for life"" - see paragraph 23 above) and to the indeterminacy of the very formula used in the sentence (""during Her Majesty’s pleasure"").",premise
"In view of the above, the applicant concluded that a sentence of detention under section 53 was closer in its indeterminacy and preventive objectives to a discretionary life sentence, as examined by the Court in the case of Thynne, Wilson and Gunnell cited above than to a mandatory life sentence.",conclusion
"In view of the above, the applicant concluded that a sentence of detention under section 53 was closer in its indeterminacy and preventive objectives to a discretionary life sentence, as examined by the Court in the case of Thynne, Wilson and Gunnell cited above than to a mandatory life sentence",premise
"As in that case, after the tariff has expired, the only legitimate basis for the applicant’s continued detention would be a finding of his continued dangerousness, a characteristic susceptible to change with the passage of time (ibid., p. 30, para. 76).",premise
This was particularly so in the case of offenders who could be as young as ten at the time of the commission of the offence.,premise
"It follows that at that phase in the execution of his sentence, the applicant was entitled under Article 5 para. 4 (art. 5-4) to have the lawfulness of his continued detention determined by a court at reasonable intervals.",conclusion
"The Government, for their part, contended that the sentence of detention during Her Majesty’s pleasure has an essentially punitive character and is imposed automatically on all juvenile murderers on the strength of the gravity of their offence, regardless of their mental state or dangerousness.",premise
This explains why under the Criminal Justice Act 1991 the same release procedures govern both mandatory life sentences passed on adults and sentences of detention during Her Majesty’s pleasure and why the same administrative policies are applied to both (see paragraphs 25 and 29 above).,premise
"Furthermore, after the tariff period has elapsed, not only the prisoner’s dangerousness but also the acceptability to the public of his early release must be considered with a view to maintaining public confidence in the system of criminal justice (see paragraph 32 above).",premise
"It was further contended that, apart from the fact that persons sentenced to detention during Her Majesty’s pleasure would not be detained in a prison during the early stages of their detention but in a special institution for young offenders, the sentence was nothing more than the statutory equivalent for young persons of the mandatory life sentence for adults.",premise
"In these circumstances, the issues in the present case were practically identical to those in the Wynne case (cited above at paragraph 47) where the Court found that the original trial and appeal proceedings satisfied the requirements of Article 5 para. 4 (art. 5-4) of the Convention.",conclusion
"Nevertheless, important as these arguments may be for the understanding of the sentence of detention under section 53 in English law, the decisive issue in the present context is whether the nature and, above all, the purpose of that sentence are such as to require the lawfulness of the continued detention to be examined by a court satisfying the requirements of Article 5 para. 4 (art. 5-4).",premise
It is recalled that the applicant was sentenced to be detained during Her Majesty’s pleasure because of his young age at the time of the commission of the offence.,premise
"In the case of young persons convicted of serious crimes, the corresponding sentence undoubtedly contains a punitive element and accordingly a tariff is set to reflect the requirements of retribution and deterrence.",premise
"However an indeterminate term of detention for a convicted young person, which may be as long as that person’s life, can only be justified by considerations based on the need to protect the public.",premise
"These considerations, centred on an assessment of the young offender’s character and mental state and of his or her resulting dangerousness to society, must of necessity take into account any developments in the young offender’s personality and attitude as he or she grows older.",premise
"A failure to have regard to the changes that inevitably occur with maturation would mean that young persons detained under section 53 would be treated as having forfeited their liberty for the rest of their lives, a situation which, as the applicant and the Delegate of the Commission pointed out, might give rise to questions under Article 3 (art. 3) of the Convention.",premise
"Against this background the Court concludes that the applicant’s sentence, after the expiration of his tariff, is more comparable to a discretionary life sentence.",conclusion
"The Court notes at the outset that, as has been commonly accepted, the central issue in the present case is whether detention during Her Majesty’s pleasure, given its nature and purpose, should be assimilated, under the case-law on the Convention, to a mandatory sentence of life imprisonment or rather to a discretionary sentence of life imprisonment.",premise
"In dealing with this issue the Court must therefore decide whether the substance of a sentence of detention under section 53 is more closely related to that at the heart of the cases of Weeks v. the United Kingdom (judgment of 2 March 1987, Series A no. 114) and Thynne, Wilson and Gunnell (cited above at paragraph 34) or to that in the more recent case of Wynne v. the United Kingdom (cited at paragraph 47).",premise
"This was, albeit in a different context, the view expressed by the Divisional Court in its judgment of 20 April 1993 (R. v. Secretary of State for the Home Department, ex parte Prem Singh - see paragraph 24 above).",premise
"The decisive ground for the applicant’s continued detention was and continues to be his dangerousness to society, a characteristic susceptible to change with the passage of time.",premise
"(see, mutatis mutandis, the above-mentioned Thynne, Wilson and Gunnell judgment, p. 30, para. 76).",premise
"Against this background the Court concludes that the applicant’s sentence, after the expiration of his tariff, is more comparable to a discretionary life sentence.",premise
"Accordingly, new issues of lawfulness may arise in the course of detention and the applicant is entitled under Article 5 para. 4 (art. 5-4) to take proceedings to have these issues decided by a court at reasonable intervals",conclusion
"(see, mutatis mutandis, the Kremzow v. Austria judgment of 21 September 1993, Series A no. 268-B, p. 45, para. 67).",premise
"The Court recalls in this context that, in matters of such crucial importance as the deprivation of liberty and where questions arise which involve, for example, an assessment of the applicant’s character or mental state, it has held that it may be essential to the fairness of the proceedings that the applicant be present at an oral hearing",conclusion
"The Court recalls in this context that, in matters of such crucial importance as the deprivation of liberty and where questions arise which involve, for example, an assessment of the applicant’s character or mental state, it has held that it may be essential to the fairness of the proceedings that the applicant be present at an oral hearing",premise
"The Court is of the view that, in a situation such as that of the applicant, where a substantial term of imprisonment may be at stake and where characteristics pertaining to his personality and level of maturity are of importance in deciding on his dangerousness,",premise
Article 5 para. 4 (art. 5-4) requires an oral hearing in the context of an adversarial procedure involving legal representation and the possibility of calling and questioning witnesses.,conclusion
Article 5 para. 4 (art. 5-4) requires an oral hearing in the context of an adversarial procedure involving legal representation and the possibility of calling and questioning witnesses.,premise
