text,label,events
The respondent Government submit that detention at Her Majesty's pleasure is to be equated with the term of mandatory life imprisonment for adults and is in effect the equivalent sentence imposed on juveniles.,argumentative,['sentence impose juvenile']
It is therefore to be regarded as a sentence fixed by law in respect of the gravity of the offence concerned.,argumentative,"['sentence fix law', 'sentence fix respect']"
It is therefore to be regarded as a sentence fixed by law in respect of the gravity of the offence concerned.,argumentative,"['sentence fix law', 'sentence fix respect']"
"They submit that mandatory and discretionary life sentences differ in fundamental respects, both in nature and applicable procedures.",argumentative,"['they submit nature', 'life sentence differ respect', 'life sentence differ nature', 'life sentence differ procedure']"
"Pursuant to the judgments of the Court, Article 5 para. 4 (Art. 5-4) does not grant an entitlement to a prisoner serving a mandatory life sentence to periodic judicial assessment of the grounds for his detention after the expiry of his tariff",argumentative,"['number grant entitlement', 'prisoner serve life sentence']"
The requirements of Article 5 para. 4 are accordingly satisfied by the original trial and appeal proceedings of the applicant.,argumentative,[]
"(cf. Eur. Court H.R., Weeks judgment of 2 March 1987, Series A no. 114, and Thynne, Wilson and Gunnell judgment of 25 October 1990, Series A no. 190-A).",argumentative,[]
The requirements of Article 5 para. 4 are accordingly satisfied by the original trial and appeal proceedings of the applicant.,argumentative,[]
"It should be assimilated to discretionary life sentences for adults in respect of which the European Court of Human Rights has held that Article 5 para. 4 of the Convention requires judicial rather than executive control after the expiry of the punitive or ""tariff"" part of their sentence.",argumentative,"['it assimilate life sentence', '<ORG> hold article para']"
The applicant submits that detention at Her Majesty's pleasure is a wholly indeterminate sentence based on the special factor of youth.,argumentative,['sentence base factor']
"Since the only justification for his detention is risk or ""dangerousness"", which is a factor susceptible to change,",argumentative,[]
the applicant submits that he should have a review of the lawfulness of his continued detention by a body satisfying the guarantees of Article 5 para. 4 (Art. 5-4) of the Convention.,argumentative,"['he have review', 'body satisfy guarantee']"
"Her Majesty's Pleasure does not satisfy the requirements of Article 5 para. 4 (Art. 5-4) since the Parole Board, save immediately after recall, is unable to order release, the ultimate decision resting with the executive. An applicant also has no right to an oral hearing before the Board or to call his own witnesses or to question the witnesses against him. The Commission has taken cognizance of the submissions of the parties concerning the complaints raised by the applicant.",argumentative,"['Majestys Pleasure satisfy requirement', 'decision rest executive', 'applicant have number right', 'number right call witness', 'number right question witness', '<ORG> take company nizance', 'party company cerne company plaint', 'company plaint raise applicant']"
It considers that the complaints raise serious issues of fact and law the determination of which should depend on an examination on the merits.,argumentative,"['company sider fact', 'company plaint raise issue', 'determination depend examination']"
The application cannot therefore be regarded as being manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.,argumentative,[]
"since the Parole Board, save immediately after recall, is unable to order release, the ultimate decision resting with the executive.",argumentative,['decision rest executive']
An applicant also has no right to an oral hearing before the Board or to call his own witnesses or to question the witnesses against him.,argumentative,"['applicant have number right', 'number right call witness', 'number right question witness']"
The applicant submits that the procedure for release on licence of detainees at Her Majesty's Pleasure does not satisfy the requirements of Article 5 para. 4 (Art. 5-4),argumentative,['procedure satisfy requirement']
Having regard to Article 25 of the Convention for the Protection of Human Rights and Fundamental Freedoms;,non-argumentative,[]
Having regard to the application introduced on 31 March 1993 by Abed Hussain against the United Kingdom and registered on 27 May 1993 under file No. 21928/93;,non-argumentative,"['application introduce application', 'application register file number']"
The applicant is a Pakistani citizen born in 1962.,non-argumentative,[]
He is currently imprisoned at Her Majesty's Prison Doncaster in South Yorkshire.,non-argumentative,[]
"He is represented before the Commission by Ms. Kate Akester, a solicitor working for Justice in London and Mr. Edward FitzGerald, counsel practising in London.",non-argumentative,[]
The facts as submitted by the parties may be summarised as follows.,non-argumentative,['fact submit party']
"In December 1978 the applicant, then aged 16, was found guilty of the murder of his younger brother aged two.",non-argumentative,['applicant find guilty']
"He received a mandatory sentence of detention ""at Her Majesty's pleasure"" pursuant to section 53(1) of the Children and Young Persons Act 1933 (as amended).",non-argumentative,"['he receive sentence', 'he receive Majestys pleasure']"
The applicant appealed against both his conviction and sentence. The Court of Appeal dismissed his appeal on 5 March 1980.,non-argumentative,"['applicant appeal company viction', 'applicant appeal sentence', '<ORG> dismiss appeal']"
"Under the administrative procedures governing such sentences as that received by the applicant, a tariff period is set to fix the number of years' detention required to satisfy the requirements of retribution and deterrence.",non-argumentative,"['procedure govern sentence', 'sentence receive applicant', 'tariff period set retribution', 'year detention require retribution', 'year detention satisfy requirement']"
The applicant's tariff period was set at fifteen years.,non-argumentative,['applicants tariff period set year']
The Parole Board has twice considered whether or not to recommend his release but on both occasions decided against such a course.,non-argumentative,['sidered recommend release']
"These decisions were communicated to the applicant in, respectively, February 1987 and February 1991.",non-argumentative,['decision municate applicant']
"""A person convicted of an offence who appears to the Court to have been under the age of eighteen years at the time the offence was committed shall not, if he is convicted of murder, be sentenced to imprisonment for life nor shall sentence of death be pronounced on or recorded against any such person but in lieu thereof the court shall ... sentence him to be detained during Her Majesty's pleasure and, if so sentenced he shall be liable to be detained in such a place and under such conditions as the Secretary of State may direct.""",non-argumentative,"['person victe offence', 'who appear court', 'he victe murder', 'number pronounce company rt', 'sentence pronounce company rt', 'company rt sentence he', 'company rt sentence majesty pleasure']"
"In the case of ex parte Prem Singh on 20 April 1993, Evans LJ in the Divisional Court held as follows in respect of detention ""at Her Majesty's pleasure"":",non-argumentative,['Evans LJ hold respect']
"""At the time of sentencing, the detention orders under section 53 were mandatory.",non-argumentative,[]
It is indeed the statutory equivalent for young persons of the mandatory life sentence for murder.,non-argumentative,[]
But the sentence itself is closer in substance to the discretionary sentence of which part is punitive (retribution and deterrence) and the balance justified only by the interests of public safety when the test of dangerousness is satisfied.,non-argumentative,['balance justify interest']
"The fact that the mandatory life prisoner may be given similar rights as regards release on licence does not alter the fact that the mandatory life sentence is justifiable as punishment for the whole of its period: see R. v. Secretary of State, ex.p. Doody & others [1993] Q.B. 157 and Wynne v. UK (E.C.H.R. 1st December 1992).",non-argumentative,"['life prisoner give right', 'right regard release', 'fact alter fact']"
"I would decide the present case on the narrow ground that, notwithstanding Home Office and Parole Board practice, the applicant should be regarded as equivalent to a discretionary life prisoner for the purpose of deciding whether Wilson rather than Payne governs his case.""",non-argumentative,"['I decide case', 'I decide ground', 'I decide purpose', 'ground withstand practice', 'applicant regard life prisoner', '<NAME> govern case']"
The applicant contends that the procedures governing review of his continued detention fail to comply with the requirements of Article 5 para. 4 of the Convention.,non-argumentative,"['procedure govern review', 'procedure fail requirement']"
In particular he complains that: (i) he has no right to periodic review of his case to determine the justification for continuing detention;,non-argumentative,"['he have number right', 'company tinue detention']"
the ultimate decision rests with the executive and not a judicial body independent of the executive;,non-argumentative,[]
he has no right to an oral hearing or to question the witnesses against him in person and call his own witnesses;,non-argumentative,"['he have number right', 'number right question witness', 'number right question person', 'number right call witness']"
he has no acknowledged right to see the reports placed before the Parole Board and the Home Secretary.,non-argumentative,"['he acknowledge right', 'right see right', 'report place right']"
"The applicant submits that the sentence under which he is held should attract the safeguards of Article 5 para. 4 since there is no distinction in domestic law between a mandatory life sentence and a discretionary one and, secondly, even if there is, a sentence of detention ""at Her Majesty's pleasure"" should be equated with a discretionary sentence.",non-argumentative,"['sentence attract safeguard', 'there be number distinction', 'there be sentence']"
"The applicant also complains of a violation of Article 14 in that he is irrationally discriminated against on the basis of his status as a person convicted of murder, because the review procedures governing continued detention of individuals sentenced to discretionary life sentences are not subject to the same restrictions as those governing the applicant's detention.",non-argumentative,"['he discriminate basis', 'person victe murder', 'review procedure govern detention', 'individual sentence life sentence', 'restriction govern applicants detention']"
"On 6 July 1993, the Commission decided to communicate the application to the Government and to ask for written observations on the admissibility and merits of the complaints under Article 5 para. 4 of the Convention.",non-argumentative,['<ORG> decide application']
The Government's observations were submitted on 6 October 1993 and the applicant's observations in reply were submitted on 1 December 1993.,non-argumentative,['<ORG> submit applicants observation']
