text,label,events
"According to the applicant, the order has a chilling effect on the likelihood of sources communicating information to journalists such as himself, and his right to impart information to the public has also been impaired thereby.",argumentative,"['order have effect', 'source company municate information', 'source company municate journalist', 'right impart information', 'right impart public']"
The applicant submits that the disclosure order made by the High Court and confirmed on appeal constituted an interference with his freedom of expression guaranteed by Article 10 (Art. 10) of the Convention.,argumentative,"['disclosure order make disclosure order', 'disclosure order firm appeal']"
"Article 10 (Art. 10) of the Convention provides: ""1. Everyone has the right to freedom of expression. This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authorities and regardless of frontiers...",argumentative,"['everyone have right', 'right include freedom', 'freedom hold opinion', 'freedom receive freedom', 'freedom impart information', 'freedom impart interference', 'freedom impart frontier', 'freedom impart idea']"
"The applicant contends that the disclosure order breached his duty of confidentiality to his source and was not ""prescribed by law"",",argumentative,['disclosure order breach duty']
"Further, the applicant considers that there was no pressing social need for the restraint,",argumentative,['there be need']
"The restraint was also not proportionate to the aim,",argumentative,[]
"According to the applicant, the order has a chilling effect on the likelihood of sources communicating information to journalists such as himself, and his right to impart information to the public has also been impaired thereby.",argumentative,"['order have effect', 'source company municate information', 'source company municate journalist', 'right impart information', 'right impart public']"
since the law permitting such orders is not formulated with sufficient precision to enable the individual to foresee with reasonable certainty when it will be applied.,argumentative,"['law permit order', 'law formulate precision', 'precision enable individual', 'precision enable certainty', 'precision foresee certainty']"
"In particular, he argues that the criterion of the ""interests of justice"" is insufficiently certain and renders impossible the task of a journalist in assessing whether or not he can give a source an undertaking not to reveal his identity.",argumentative,"['he give source', 'he give undertaking number', 'undertaking number reveal identity']"
"The applicant contends that the disclosure order breached his duty of confidentiality to his source and was not ""prescribed by law"",",argumentative,['disclosure order breach duty']
since X Ltd. was already protected by the injunction against publication of confidential information in the press and had made no use of alternative means of identifying the source.,argumentative,['mean identify source']
"Further, the applicant considers that there was no pressing social need for the restraint,",argumentative,['there be need']
since it included the threat to the applicant of up to two years' imprisonment and has cast a disproportionate chilling effect on the free flow of information to the public generally.,argumentative,['it include threat']
"The restraint was also not proportionate to the aim,",argumentative,[]
"refer to domestic case-law as indicating that the relevant principle is well-established, accessible and foreseeable in its application and consequences.",argumentative,[]
"The Government submit however that the interference was ""prescribed by law"" within the meaning of the second paragraph,",argumentative,"['interference prescribe law', 'interference prescribe meaning']"
for the purpose of protecting the rights of others and for preventing the disclosure of information received in confidence.,argumentative,"['purpose protect right', 'information receive company fidence']"
They submit that Section 10 of the 1981 Act gives recognition to the high public importance of protecting the free flow of information to the press and provides a heavy presumption against ordering disclosure.,argumentative,"['section give recognition', 'section give to', 'importance protect flow', 'presumption order disclosure']"
