text,label,events
"The Court recalls that the scope of its jurisdiction is determined by the Commission’s decision on admissibility and that it has no power to entertain new and separate complaints which were not raised before the Commission (see, inter alia, the Singh v. the United Kingdom judgment of 21 February 1996, Reports of Judgments and Decisions 1996-I, p. 293, para. 44).",argumentative,"['Court recall it', 'scope determine <ORG>', 'it have number power', 'number power entertain company plaint', 'number power see <NAME>']"
"However, while Mr Findlay in his application to the Commission may not expressly have invoked his rights under Article 6 para. 1 of the Convention (art. 6-1) to a ""public hearing"" and a ""tribunal established by law"", he does appear to have raised in substance most of the matters which form the basis of his complaints in relation to these two provisions.",argumentative,"['<NAME> invoke right', '<NAME> invoke .', 'tribunal establish law', 'he appear most', 'he appear substance', 'which form basis', 'which form relation']"
"Thus, in the Commission’s decision on admissibility, he is reported as referring in particular to the facts that the members of the court martial were appointed ad hoc, that the judge advocate’s advice on sentencing was not disclosed, that no reasons were given for the decisions taken by the court-martial board and the confirming and reviewing officers, and that the post-hearing reviews were essentially administrative in nature and conducted in private (see the Commission’s decision on admissibility, application no. 22107/93, pp. 32 35).",argumentative,"['he report review', 'member appoint review', 'judge advocate advice disclose review', 'number reason give review', 'company firm number reason', 'number reason review officer', 'fact see <ORG>']"
"It follows that these are not new and separate complaints, and that the Court has jurisdiction to consider these matters (see, inter alia and mutatis mutandis, the James and Others v. the United Kingdom judgment of 21 February 1986, Series A no. 98, p. 46, para. 80).",argumentative,"['it follow Court', 'Court have jurisdiction', 'Court have matter']"
"since they involved the determination of Mr Findlay’s sentence following his plea of guilty to criminal charges; indeed, this point was not disputed before it",argumentative,"['they involve determination', 'determination follow plea']"
"(see the Engel and Others v. the Netherlands judgment of 18 June 1976, Series A no. 22, pp. 33-36, paras. 80-85, and the Eckle v. Germany judgment of 15 July 1982, Series A no. 51, pp. 34-35, paras. 76-77).",argumentative,[]
"In the view of the Court, Article 6 para. 1 (art. 6-1) is clearly applicable to the court-martial proceedings,",argumentative,[]
"because, inter alia, all the officers appointed to it were directly subordinate to the convening officer who also performed the role of prosecuting authority",argumentative,['who perform role']
The lack of legal qualification or experience in the officers making the decisions either at the court martial or review stages made it impossible for them to act in an independent or impartial manner.,argumentative,"['officer make decision', 'officer make stage', 'they act manner']"
"The applicant complained that the court martial was not an ""independent and impartial tribunal"" as required by Article 6 para. 1 (art. 6 1),",argumentative,['tribunal require article para']
"because the statutory framework according to which it proceeded was too vague and imprecise; for example, it was silent on the question of how the convening officer, confirming officer and reviewing authorities were to be appointed.",argumentative,[]
"Finally, he claimed that his court martial was not a tribunal ""established by law"",",argumentative,['tribunal establish law']
"The Court observes that the convening officer, as was his responsibility under the rules applicable at the time, played a significant role before the hearing of Mr Findlay’s case.",argumentative,"['company vening officer play role', 'company vening officer play hearing']"
He decided which charges should be brought and which type of court martial was most appropriate.,argumentative,"['he decide type', 'charge bring type']"
He convened the court martial and appointed its members and the prosecuting and defending officers (see paragraphs 14-15 and 36-37 above).,argumentative,"['company vene paragraph', 'officer prosecute officer']"
"Under the rules then in force, he had the task of sending an abstract of the evidence to the prosecuting officer and the judge advocate and could indicate passages which might be inadmissible.",argumentative,"['he have task', 'task send abstract', 'task send judge advocate', 'task send officer', 'company ld indicate passage']"
"He procured the attendance at trial of the witnesses for the prosecution and those ""reasonably requested"" by the defence.",argumentative,"['he procure attendance', 'prosecution request defence']"
His agreement was necessary before the prosecuting officer could accept a plea to a lesser charge from an accused and was usually sought before charges were withdrawn (see paragraphs 38 and 39 above).,argumentative,['officer accept plea']
"For these reasons the Court, like the Commission, considers that the convening officer was central to Mr Findlay’s prosecution and closely linked to the prosecuting authorities.",argumentative,[]
The question therefore arises whether the members of the court martial were sufficiently independent of the convening officer and whether the organisation of the trial offered adequate guarantees of impartiality.,argumentative,"['question arise organisation', 'organisation offer guarantee']"
"It is noteworthy that all the members of the court martial, appointed by the convening officer, were subordinate in rank to him. Many of them, including the president, were directly or ultimately under his command (see paragraph 16 above).",argumentative,['company appoint company vening officer']
"Furthermore, the convening officer had the power, albeit in prescribed circumstances, to dissolve the court martial either before or during the trial (see paragraph 40 above).",argumentative,['vening officer have power']
