text,label,events
"These considerations are sufficient to establish that the offence of which the applicant was accused may be classified as ""criminal"" for the purposes of the Convention.",premise,['offence classify purpose']
It follows that Article 6 (art. 6) applies.,conclusion,['it follow article art']
"There could be no doubt that by the reference in that reservation to ""measures for the deprivation of liberty"" the Austrian Government had meant to include proceedings resulting in such measures.",premise,"['<ORG> mean proceeding', 'number doubt include proceeding', 'proceeding result measure']"
"Any other construction would not only lack coherence; it would also run counter to the authorities' intention, which had been to remove from the scope of the Convention the whole administrative system, including the substantive and procedural provisions of administrative criminal law.",premise,"['it run company nter', 'it run authority intention', 'authority intention remove system', 'authority intention remove scope', 'system include provision']"
"That would be so even in a case where, as in this instance, the accused was merely fined, in so far as default on payment of that fine would entail committal to prison.",premise,['default entail company mittal']
"Admittedly, the Road Traffic Act 1960 was not one of the four laws designated in the reservation.",premise,['law designate reservation']
"However, one of those laws, the Administrative Criminal Justice Act, stated in section 10 that, except as otherwise provided, the general administrative laws were to determine the nature and severity of sanctions.",premise,['one state section']
"It mattered little in this respect that section 5 of the Road Traffic Act, which was applied in the present case, had been enacted after the reservation had been deposited, because that provision merely clarified the substance of an existing obligation laid down in section 7 of the Traffic Police Act 1947 (see paragraph 17 above).",premise,"['it matter respect', 'which apply case', 'provision clarify substance', 'obligation lay section']"
"According to the Government, the procedure in question was covered by Austria's reservation in respect of Article 5 (art. 5) of the Convention.",conclusion,"['procedure ere Austrias reservation', 'procedure ere respect']"
"In the first place, it failed to satisfy the requirements of Article 64 (art. 64) of the Convention, which provides:",premise,['it fail requirement']
"Any State may, when signing [the] Convention or when depositing its instrument of ratification, make a reservation in respect of any particular provision of the Convention to the extent that any law then in force in its territory is not in conformity with the provision (art. 64).",premise,"['state make reservation', 'state make extent']"
Reservations of a general character shall not be permitted under this Article (art. 64).,premise,['reservation permit article art']
"Any reservation made under this Article (art. 64) shall contain a brief statement of the law concerned.""",premise,"['reservation make article', 'company tain statement']"
The applicant argued that the reservation could not apply in the present case.,conclusion,['reservation company ld number apply case']
"Secondly, on a strict construction, its wording precluded extending its scope to the procedural sphere, which was in issue here",premise,"['wording preclude scope', 'wording preclude sphere']"
"The Court points out that in the Chorherr v. Austria judgment of 25 August 1993 it held that Austria's reservation in respect of Article 5 (art. 5) of the Convention was compatible with Article 64 (art. 64) (Series A no. 266-B, p. 35, para. 21).",premise,[]
"It therefore remains only to ascertain whether the provisions (art. 5, art. 64) applied in the present case are covered by that reservation.",premise,[]
They differ in certain essential respects from those in issue in the Chorherr case.,premise,"['they differ respect', 'they differ issue', 'they differ <NAME>']"
The applicant argued that the reservation could not apply in the present case.,conclusion,['reservation company ld number apply case']
"The Court notes that Mr Gradinger based his complaints on Article 6 (art. 6) of the Convention, whereas the wording of the reservation invoked by the Government mentions only Article 5 (art. 5) and makes express reference solely to measures for the deprivation of liberty.",premise,"['<NAME> base company plaint', '<NAME> base article art', 'reservation invoke government', 'wording mention article art']"
"Moreover, the reservation only comes into play where both substantive and procedural provisions of one or more of the four specific laws indicated in it have been applied.",premise,['company e play']
"Here, however, the substantive provisions of a different Act, the Road Traffic Act 1960, were applied.",premise,[]
These considerations are a sufficient basis for concluding that the reservation in question does not apply in the instant case.,conclusion,['reservation apply case']
"This was true not only of the administrative authorities, but also of the Constitutional Court, whose review was confined to constitutional issues, and above all of the Administrative Court.",premise,['review fine issue']
"The latter was bound by the administrative authorities' findings of fact, except where there was a procedural defect within the meaning of section 42(2), sub-paragraph 3, of the Administrative Court Act (see paragraph 24 above).",premise,"['latter bind authority finding', 'there be defect']"
"It was therefore not empowered to take evidence itself, or to establish the facts, or to take cognisance of new matters.",premise,['it empower evidence']
"Moreover, in the event of its quashing an administrative measure, it was not entitled to substitute its own decision for that of the authority concerned, but had always to remit the case to that authority.",premise,"['its quash measure', 'it entitle decision', 'it entitle authority company']"
"In short, its review was confined exclusively to questions of law and therefore could not be regarded as equivalent to that of a body with full jurisdiction.",premise,"['review fine question', 'company ld number regard body']"
"Mr Gradinger contended that none of the bodies that had dealt with his case in the proceedings in issue could be regarded as a ""tribunal"" within the meaning of Article 6 para. 1 (art. 6-1).",conclusion,"['that deal case', 'that deal proceeding', 'number regard tribunal']"
"(see, inter alia and mutatis mutandis, the following judgments:",premise,[]
"Albert and Le Compte v. Belgium of 10 February 1983, Series A no. 58, p. 16, para. 29; Öztürk, previously cited, pp. 21-22, para. 56; and Fischer v. Austria of 26 April 1995, Series A no. 312, p. 17, para. 28).",premise,[]
"The Court reiterates that decisions taken by administrative authorities which do not themselves satisfy the requirements of Article 6 para. 1 (art. 6-1) of the Convention - as is the case in this instance with the district authority and the regional government (see paragraphs 9 and 10 above) - must be subject to subsequent control by a ""judicial body that has full jurisdiction""",conclusion,"['decision take authority', 'decision satisfy requirement', 'that have jurisdiction']"
"The Court reiterates that decisions taken by administrative authorities which do not themselves satisfy the requirements of Article 6 para. 1 (art. 6-1) of the Convention - as is the case in this instance with the district authority and the regional government (see paragraphs 9 and 10 above) - must be subject to subsequent control by a ""judicial body that has full jurisdiction""",premise,"['decision take authority', 'decision satisfy requirement', 'that have jurisdiction']"
The Constitutional Court is not such a body.,premise,[]
"In the present case it could look at the impugned proceedings only from the point of view of their conformity with the Constitution, and this did not enable it to examine all the relevant facts.",premise,"['<ORG> look proceeding', '<ORG> look point', 'this enable it', 'this enable fact']"
It accordingly lacked the powers required under Article 6 para. 1 (art. 6-1).,conclusion,"['it lack power', 'power require article para']"
The powers of the Administrative Court must be assessed in the light of the fact that the court in this case was sitting in proceedings that were of a criminal nature for the purposes of the Convention.,premise,"['power assess light', 'company sit proceeding']"
"It follows that when the compatibility of those powers with Article 6 para. 1 (art. 6-1) is being gauged, regard must be had to the complaints raised in that court by the applicant as well as to the defining characteristics of a ""judicial body that has full jurisdiction"".",conclusion,"['it follow that', 'company plaint raise company', 'company plaint raise applicant', 'that have jurisdiction']"
"It follows that when the compatibility of those powers with Article 6 para. 1 (art. 6-1) is being gauged, regard must be had to the complaints raised in that court by the applicant as well as to the defining characteristics of a ""judicial body that has full jurisdiction"".",premise,"['it follow that', 'company plaint raise company', 'company plaint raise applicant', 'that have jurisdiction']"
"These include the power to quash in all respects, on questions of fact and law, the decision of the body below.",premise,"['these include power', 'power quash decision', 'power quash respect', 'power quash question']"
"As the Administrative Court lacks that power, it cannot be regarded as a ""tribunal"" within the meaning of the Convention.",premise,"['<ORG> lack power', 'it not regard tribunal']"
"Moreover, in a judgment of 14 October 1987 the Constitutional Court held that in respect of criminal penalties not covered by the reservation in respect of Article 5 (art. 5), the limited review carried out by the Administrative Court or the Constitutional Court was insufficient (see paragraph 26 above).",premise,"['<ORG> ere reservation', 'review carry review']"
"It follows that the applicant did not have access to a ""tribunal"". There has accordingly been a violation of Article 6 para. 1 (art. 6-1) on this point.",conclusion,['applicant have access']
"(see, mutatis mutandis, the Belilos v. Switzerland judgment of 29 April 1988, Series A no. 132, p. 24, para. 49).",premise,[]
"the Court considers that the ""declaration"" is to be regarded as a reservation within the meaning of Article 64 (art. 64) of the Convention",conclusion,['declaration regard reservation']
"(see, as the most recent authority, the Chorherr judgment previously cited, p. 34, para. 20).",premise,[]
"Nevertheless, with a description of this nature, which is not exhaustive, the ""declaration"" does not afford to a sufficient degree ""a guarantee ... that [it] does not go beyond the provisions expressly excluded"" by Austria",conclusion,"['declaration afford guarantee', 'declaration afford degree', 'it go provision']"
"the Court considers that the ""declaration"" is to be regarded as a reservation within the meaning of Article 64 (art. 64) of the Convention",premise,['declaration regard reservation']
It is therefore necessary to determine whether the declaration satisfies the requirements of that provision (art. 64).,premise,['declaration satisfy requirement']
