text,label,events
The Commission notes that the applicant was detained after having been sentenced by the first instance court to 18 months' imprisonment.,premise,[]
"He was released after the Court of Appeal reviewed this sentence, reducing it to 15 months' imprisonment, convertible to a fine.",premise,['<ORG> review sentence']
"The Commission finds that the applicant was deprived of his liberty ""after conviction by a competent court"" within the meaning of Article 5 para. 1 (a) (Art. 5-1-a) of the Convention.",conclusion,"['applicant deprive liberty', 'applicant deprive company viction', 'applicant deprive <ORG>', 'applicant deprive meaning']"
"Article 5 para. 1 (Art. 5-1) of the Convention guarantees the right to liberty and security of person, subject to certain exceptions, such as the lawful detention of a person after conviction by a competent court, within the meaning of sub-paragraph (a) of the provision.",premise,['of guarantee right']
"The Commission finds that the applicant was deprived of his liberty ""after conviction by a competent court"" within the meaning of Article 5 para. 1 (a) (Art. 5-1-a) of the Convention.",premise,"['applicant deprive liberty', 'applicant deprive company viction', 'applicant deprive <ORG>', 'applicant deprive meaning']"
"The Commission also finds no evidence in the case to suggest an infringement of paragraphs 3 and 4 of Article 5 (Art. 5-3, 5-4):",premise,"['Commission find number evidence', 'Commission find case', 'number evidence suggest infringement']"
The applicant was not detained on remand prior to his trial and the judicial control of the lawfulness of his subsequent detention after conviction was provided by the first instance court,premise,['applicant detain remand']
It follows that this part of the application is manifestly ill- founded and must be rejected in accordance with Article 27 para. 2 (Art. 27-2) of the Convention.,conclusion,[]
"The applicant was not detained on remand prior to his trial and the judicial control of the lawfulness of his subsequent detention after conviction was provided by the first instance court (cf. Eur. Court H.R., De Wilde, Ooms and Versyp judgment of 18 June 1971, Series A no. 12, p. 40, para. 76).",premise,['applicant detain remand']
It follows that this part of the application is manifestly ill- founded and must be rejected in accordance with Article 27 para. 2 (Art. 27-2) of the Convention.,conclusion,[]
"However, again, the Commission finds no evidence in the case to substantiate this complaint.",premise,"['<ORG> find number evidence', '<ORG> find case', 'number evidence substantiate company plaint']"
It follows that this part of the application is also manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.,conclusion,[]
The applicant next complains under Article 6 para. 1 (Art. 6-1) of the Convention of,premise,[]
"in that , allegedly, insufficient reasons were given by the courts to justify his conviction.",premise,['reason give company']
"an unfair hearing in the determination of the criminal charges against him,",conclusion,[]
The applicant further complains of the attitude of some of the judges,premise,[]
and of not having received a written copy of the first instance judgment in time for the preparation of his appeal.,premise,[]
He alleges that witnesses on his behalf were not duly heard by the courts.,premise,['number hear company']
"The appliacnt invokes Article 6 paras. 1, 2, 3 (b) and (d) (Art. 6-1, 6-2, 6-3-b, 6-3-d) of the Convention, which provides certain guarantees to the defence in a criminal case, and Article 14 (Art. 14), which prohibits discrimination in the securement of Convention rights and freedoms.",conclusion,"['appliacnt invoke article para', 'which provide guarantee', 'which provide defence', 'which provide case', 'which prohibit discrimination']"
"Under the terms of Article 26 (Art. 26) of the Convention, ""the Commission may only deal with the matter after all domestic remedies have been exhausted, according to the generally recognised rules of international law"".",premise,['Commission deal matter']
"It follows that this part of the application must be rejected for non-exhaustion of domestic remedies, in accordance with Article 27 para. 3 (Art. 27-3) of the Convention.",conclusion,"['part reject number exhaustion', 'part reject accordance']"
"For this condition to be fulfilled, it is not sufficient for the applicant merely to have presented his case to the various courts competent to deal with it.",premise,['applicant present case']
"The complaint made before the Commission must also have been raised, at least in substance, during the proceedings in question.",premise,"['company plaint raise substance', 'company plaint raise proceeding']"
"Under the terms of Article 26 (Art. 26) of the Convention, ""the Commission may only deal with the matter after all domestic remedies have been exhausted, according to the generally recognised rules of international law"".",premise,['Commission deal matter']
"In the present case, the Commission notes that none of these complaints has been raised either formally or even in substance during the proceedings before the Court of Cassation.",premise,['<ORG> raise proceeding']
"In addition, the examination of the case has disclosed no circumstance which, according to the generally recognised principles of international law, might have absolved the applicant from raising these complaints during the cassation proceedings.",premise,"['examination disclose number circumstance', 'number circumstance accord principle', 'which absolve applicant', 'which absolve company plaint', 'number circumstance raise company plaint', 'number circumstance raise cassation proceeding']"
"It follows that this part of the application must be rejected for non-exhaustion of domestic remedies, in accordance with Article 27 para. 3 (Art. 27-3) of the Convention.",conclusion,"['part reject number exhaustion', 'part reject accordance']"
"On this point, the Commission refers to its constant case-law (see, for example, No. 12164/86, Dec. 12.10.88, Agneessens v. Belgium, D.R. 58 p. 63).",premise,['<ORG> refer company stant case law']
"The complaint made before the Commission must also have been raised, at least in substance, during the proceedings in question.",conclusion,"['company plaint raise substance', 'company plaint raise proceeding']"
"Under the terms of Article 26 (Art. 26) of the Convention, ""the Commission may only deal with the matter after all domestic remedies have been exhausted, according to the generally recognised rules of international law"".",premise,['Commission deal matter']
"For this condition to be fulfilled, it is not sufficient for the applicant merely to have presented his case to the various courts competent to deal with it.",premise,['applicant present case']
"The complaint made before the Commission must also have been raised, at least in substance, during the proceedings in question.",premise,"['company plaint raise substance', 'company plaint raise proceeding']"
"On this point, the Commission refers to its constant case-law (see, for example, No. 12164/86, Dec. 12.10.88, Agneessens v. Belgium, D.R. 58 p. 63).",premise,['<ORG> refer company stant case law']
"In the present case, the Commission notes that none of these complaints has been raised either formally or even in substance during the proceedings before the Court of Cassation.",premise,['<ORG> raise proceeding']
"In addition, the examination of the case has disclosed no circumstance which, according to the generally recognised principles of international law, might have absolved the applicant from raising these complaints during the cassation proceedings.",premise,"['examination disclose number circumstance', 'number circumstance accord principle', 'which absolve applicant', 'which absolve company plaint', 'number circumstance raise company plaint', 'number circumstance raise cassation proceeding']"
"It follows that this part of the application must be rejected for non-exhaustion of domestic remedies, in accordance with Article 27 para. 3 (Art. 27-3) of the Convention.",conclusion,"['part reject number exhaustion', 'part reject accordance']"
"He invokes Articles 9, 10, 11 and 14 (Art. 8, 10, 11, 14) of the Convention, which guarantee these freedoms and prohibit discrimination respectively.",premise,"['he invoke Articles', 'he invoke art', 'which guarantee freedom']"
"The applicant also complains that his conviction for disrupting public peace, by distributing printed material referring to the Moslem population of Western Thrace as ""Turks"", amounts to a violation of his freedom of thought, expression and assembly, and is discriminatory.",conclusion,"['company viction disrupt peace', 'company viction disrupt material', 'company viction distribute material', 'material refer Moslem population', 'company viction amount violation']"
Everyone has the right to the freedom of expression.,premise,['everyone have right']
This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authorities and regardless of frontiers ...,premise,"['right include freedom', 'freedom hold opinion', 'freedom receive freedom', 'freedom impart information', 'freedom impart interference', 'freedom impart frontier', 'freedom impart idea']"
"The exercice of these freedoms, since it carries with it duties and responsibilities, may be subject to such formalities, conditions, restrictions or penalties as are prescribed by law and are necessary in a democratic society, in the interests of national security, territorial integrity or public safety, for the prevention of disorder or crime ..."".",premise,"['it carry duty', 'it carry responsibility', 'formality prescribe law']"
"The Commission considers that the applicant's complaints, that his conviction for disrupting public peace amounts to a violation of his rights under the Convention, raise complex issues of fact and law, the determination of which should depend on a full examination of the merits.",conclusion,"['<ORG> sider fact', 'company viction disrupt peace', 'company viction amount violation', 'determination depend examination']"
"on 27 September 1991, which is more than six months after the date on which the final decision regarding the applicant's case was given by the Court of Cassation on 15 February 1991.",premise,['decision regard applicant case']
The respondent Government considers that the applicant submitted his application out of time,conclusion,['applicant submit application']
"However, the application was lodged with the Commission on 11 July 1991, five months after the cassation decision,",premise,['application lodge cassation decision']
therefore within the six month time-limit provided for by Article 26 (Art. 26) of the Convention.,conclusion,[]
"The Commission observes that Article 26 (Art. 26) of the Convention ""should be applied with some degree of flexibility and without excessive formalism",premise,['Commission observe article art']
"However, while basing his case on the narrower domestic criminal law provision of Article 192 of the Greek Penal Code, the applicant claimed the right to use the words ""Turk(s)"" or ""Turkish"" to identify the Moslems of Western Thrace.",premise,"['applicant claim right', 'right use word', 'right use Moslems', 'right identify Moslems']"
The Commission considers that this indicates an issue falling within the scope of freedom of expression.,conclusion,"['this indicate issue', 'issue fall scope']"
The Commission considers that this indicates an issue falling within the scope of freedom of expression.,premise,"['this indicate issue', 'issue fall scope']"
In claiming a right to use these terms the applicant was formulating a complaint which was linked to the alleged violation of Article 10 (Art. 10) of the Convention.,premise,"['right use term', 'applicant formulate company plaint', 'which link violation']"
He may therefore be said to have exhausted domestic remedies.,conclusion,['he say remedy']
Article 3 of Protocol No. 1 (P1-3) provides for free elections under conditions which will ensure the free expression of the opinion of the people in the choice of the legislature.,premise,"['Article provide election', 'which ensure expression']"
because of his detention.,premise,[]
prevented from participating in the campaign for the legislative election of April 1990,conclusion,[]
The Commission considers that this indicates an issue falling within the scope of freedom of expression.,premise,"['this indicate issue', 'issue fall scope']"
The Commission concludes that the applicant has complied with the requirements of Article 26 (Art. 26) of the Convention.,premise,['applicant ply requirement']
"These complaints cannot therefore be regarded as manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention, and no other ground for declaring this part of the case inadmissible has been established.",premise,[]
The Commission notes that the applicant's conviction involved his writings.,premise,[]
"For these reasons, the Commission, by a majority, DECLARES ADMISSIBLE, without prejudging the merits of the case, the applicant's complaint that his conviction for having disrupted public peace amounts to a violation of his rights set forth in the Convention;",conclusion,"['<ORG> declare merit', 'company viction disrupt peace', 'company viction amount violation']"
"The applicant does not dispute the existence of a legal basis for his conviction, but he maintains that the conviction and punishment inflicted upon him were without any legitimate purpose",premise,['applicant dispute existence']
under the Convention and alleges that they constituted a kind of reprisal for his assertion of his Turkish ethnic origin.,premise,['company stitute kind']
"violation of his freedom of thought, expression and assembly, and is discriminatory",conclusion,[]
He also maintains that his conviction and the penal sanctions inflicted upon him were not necessary in a democratic society.,premise,[]
He stresses the key role played by freedom of expression in a democratic society.,premise,"['he stress role', 'role play freedom', 'role play society']"
"violation of his freedom of thought, expression and assembly, and is discriminatory",conclusion,[]
"because at no time at first instance, on appeal or in cassation did the applicant raise the issues under the Convention, even in substance.",premise,"['applicant raise issue', 'applicant raise substance']"
"The Government next submits, in respect of Article 26 (Art. 26) of the Convention",premise,['Government submit respect']
that the applicant has not exhausted domestic remedies,conclusion,['applicant exhaust remedy']
"In reply the applicant maintains that the breach of which he is complaining consists of a continuing violation,",premise,"['he plain company', 'breach sist company tinuing violation']"
and that therefore he was absolved from the obligation of raising the complaint before the Greek courts.,conclusion,"['he absolve obligation', 'obligation raise company plaint']"
"it is sufficient that the complaints intended to be made subsequently before the Convention organs should have been raised at least in substance and in compliance with the formal requirements and time-limits laid down in domestic law"" (Eur. Court H.R., Castells judgment of 23 April 1992, Series A no. 236, p. 19, para. 27).",premise,"['company plaint intend <ORG>', 'company plaint make <ORG>', 'company plaint raise substance']"
"The Commission observes that Article 26 (Art. 26) of the Convention ""should be applied with some degree of flexibility and without excessive formalism",conclusion,['Commission observe article art']
"Therefore, ""he provided the national courts with the opportunity which is in principle intended to be afforded to Contracting States by Article 26 (Art. 26), namely the opportunity of putting right the violations alleged against them"" (Eur. Court H.R., Guzzardi judgment of 6 November 1980, Series A no. 39, p. 27, para. 72).",premise,"['he provide company', 'he provide opportunity', 'which intend to', 'which intend article art', 'opportunity afford to', 'opportunity afford article art', 'opportunity put violation']"
In claiming a right to use these terms the applicant was formulating a complaint which was linked to the alleged violation of Article 10 (Art. 10) of the Convention.,conclusion,"['right use term', 'applicant formulate company plaint', 'which link violation']"
