text,label,events
"the ""protection of the reputation or rights of others"".",premise,[]
"Finally it is uncontested that the interference pursued a legitimate aim, namely",conclusion,['interference pursue aim']
"According to the applicant, such a balance was envisaged in a clause contained in Article 4 of the UN Convention to the effect that ""due regard"" should be had to ""the principles in the Universal Declaration of Human Rights and the rights ... in Article 5 of [the UN] Convention"".",premise,['balance envisage clause']
"The clause had been introduced at the drafting stage because of concern among a number of States that the requirement in Article 4 (a) that ""[States Parties] shall declare an offence punishable by law all dissemination of ideas based on racial superiority or hatred"" was too sweeping and could give rise to difficulties with regard to other human rights, in particular the right to freedom of opinion and expression.",premise,"['clause introduce drafting stage', 'state party declare offence', 'idea base superiority', 'company ld give rise', 'company ld give difficulty']"
"In the applicant’s further submission, this explained why the Committee of Ministers of the Council of Europe, when urging member States to ratify the UN Convention, had proposed that they add an interpretative statement to their instrument of ratification, which would, inter alia, stress that respect was also due for the rights laid down in the European Convention (Resolution (68) 30 adopted by the Ministers’ Deputies on 31 October 1968).",premise,"['they add statement', 'they add instrument']"
"The applicant and the Commission emphasised that, taken in the context of the broadcast as a whole, the offending remarks had the effect of ridiculing their authors rather than promoting their racist views.",premise,"['applicant emphasise effect', 'remark have effect', 'effect ridicule authother', 'effect promote view']"
"The overall impression of the programme was that it sought to draw public attention to a matter of great public concern, namely racism and xenophobia.",premise,"['it seek attention', 'it seek matter']"
"The applicant had deliberately included the offensive statements in the programme, not with the intention of disseminating racist opinions, but in order to counter them through exposure.",premise,"['applicant include statement', 'applicant include programme number', 'applicant include intention', 'intention disseminate opinion']"
"The applicant pointed out that he tried to show, analyse and explain to his viewers a new phenomenon in Denmark at the time, that of violent racism practised by inarticulate and socially disadvantaged youths.",premise,['racism practise youth']
"Joined by the Commission, he considered that the broadcast could not have had any significant detrimental effects on the ""reputation or rights of others"".",premise,"['he sidere reputation', 'broadcast company ld number have effect']"
The interests in protecting the latter were therefore outweighed by those of protecting the applicant’s freedom of expression.,conclusion,"['interest protect latter', 'interest outweigh applicants', 'interest outweigh freedom']"
since under the Act it is in principle only the author of a punishable statement who may be liable.,premise,[]
In addition the applicant alleged that had the 1991 Media Liability Act been in force at the relevant time he would not have faced prosecution,conclusion,['he face prosecution']
The Government contended that the applicant had edited the Greenjackets item in a sensationalist rather than informative manner and that its news or information value was minimal.,premise,"['<ORG> tend value', 'applicant edit <ORG>', 'applicant edit manner']"
Television was a powerful medium and a majority of Danes normally viewed the news programme in which the item was broadcast.,premise,['majority view news programme']
"Yet the applicant, knowing that they would incur criminal liability, had encouraged the Greenjackets to make racist statements and had failed to counter these statements in the programme.",premise,"['they incur liability', 'applicant encourage <ORG>', 'applicant encourage statement']"
It was too subtle to assume that viewers would not take the remarks at their face value.,premise,"['viewer take remark', 'viewer take face value']"
"No weight could be attached to the fact that the programme had given rise to only a few complaints,",premise,"['weight company attach fact', 'programme give rise', 'programme give company plaint']"
"The applicant had thus failed to fulfil the ""duties and responsibilities"" incumbent on him as a television journalist.",conclusion,"['applicant fail duty', 'applicant fail responsibility']"
"since, due to lack of information and insufficient knowledge of the Danish language and even fear of reprisals by violent racists, victims of the insulting comments were likely to be dissuaded from complaining.",premise,[]
"No weight could be attached to the fact that the programme had given rise to only a few complaints,",conclusion,"['weight company attach fact', 'programme give rise', 'programme give company plaint']"
The fine imposed upon him was at the lower end of the scale of sanctions applicable to Article 266 (b) offences,premise,[]
it only had the effect of a public reminder that racist expressions are to be taken seriously and cannot be tolerated.,premise,"['it have effect', 'reminder take reminder']"
and was therefore not likely to deter any journalist from contributing to public discussion on racism and xenophobia;,conclusion,['company tribute discussion']
"It may be true, as has been suggested by the applicant, that as a result of recent events the awareness of the dangers of racial discrimination is sharper today than it was a decade ago, at the material time.",premise,[]
"Nevertheless, the issue was already then of general importance, as is illustrated for instance by the fact that the UN Convention dates from 1965.",premise,[]
"Consequently, the object and purpose pursued by the UN Convention are of great weight in determining whether the applicant’s conviction, which - as the Government have stressed - was based on a provision enacted in order to ensure Denmark’s compliance with the UN Convention, was ""necessary"" within the meaning of Article 10 para. 2 (art. 10-2).",conclusion,"['which base provision', 'provision enact order']"
"(see the Oberschlick v. Austria judgment of 23 May 1991, Series A no. 204, p. 25, para. 57).",premise,[]
"In this context the Court recalls that Article 10 (art. 10) protects not only the substance of the ideas and information expressed, but also the form in which they are conveyed",conclusion,[]
"Bearing in mind the obligations on States under the UN Convention and other international instruments to take effective measures to eliminate all forms of racial discrimination and to prevent and combat racist doctrines and practices (see paragraph 21 above), an important factor in the Court’s evaluation will be whether the item in question, when considered as a whole, appeared from an objective point of view to have had as its purpose the propagation of racist views and ideas.",premise,"['obligation take measure', 'measure eliminate form', 'measure prevent doctrine', 'measure prevent practice', 'company sidere whole', 'item appear point', 'item appear propagation', 'item appear purpose']"
The national courts laid considerable emphasis on the fact that the applicant had himself taken the initiative of preparing the Greenjackets feature and that he not only knew in advance that racist statements were likely to be made during the interview but also had encouraged such statements.,premise,"['company lay emphasis', 'company lay fact', 'applicant take initiative', 'initiative prepare Greenjackets feature', 'he know advance', 'fact make interview', 'fact encourage statement']"
He had edited the programme in such a way as to include the offensive assertions.,premise,"['he edit programme', 'he edit way', 'way include assertion']"
"Without his involvement, the remarks would not have been disseminated to a wide circle of people and would thus not have been punishable (see paragraphs 14 and 18 above).",premise,['remark disseminate circle']
The Court is satisfied that these were relevant reasons for the purposes of paragraph 2 of Article 10 (art. 10-2).,premise,[]
