text,label
"Without prejudice to its decision on the objection relating to non-exhaustion of domestic remedies, the Court considers that Mr Ahmet Sadik's widow and children have a legitimate moral interest in obtaining a ruling that his conviction infringed the right to freedom of expression which he relied on before the Convention institutions.",argumentative
"The Court accordingly finds that Mrs Isik Ahmet and her two children, Mr Levent Ahmet and Miss Funda Ahmet, have standing to continue the present proceedings in the applicant's stead.",argumentative
"Like the Delegate of the Commission, the Court considers that the applicant's heirs also have a definite pecuniary interest under Article 50 of the Convention (art. 50).",argumentative
"The Court accordingly finds that Mrs Isik Ahmet and her two children, Mr Levent Ahmet and Miss Funda Ahmet, have standing to continue the present proceedings in the applicant's stead.",argumentative
"The Court notes, firstly, that the applicant was convicted by the Greek courts of disturbing, through his writings, the public peace and the peace of the citizens of Western Thrace.",argumentative
"Without prejudice to its decision on the objection relating to non-exhaustion of domestic remedies, the Court considers that Mr Ahmet Sadik's widow and children have a legitimate moral interest in obtaining a ruling that his conviction infringed the right to freedom of expression which he relied on before the Convention institutions.",argumentative
"Furthermore, it notes that the applicant was sentenced to fifteen months' imprisonment, commutable to a fine of GRD 1,000 per day of detention, which sum he paid.",argumentative
"Like the Delegate of the Commission, the Court considers that the applicant's heirs also have a definite pecuniary interest under Article 50 of the Convention (art. 50).",argumentative
"Relying on the Commission's case-law on the question, they submitted that the complaint relating to a violation of Article 10 (art. 10) was so closely and directly bound up with the deceased applicant's person that his heirs could not assert any specific legal interest which would enable them to continue the proceedings in his stead.",argumentative
The Government contested the right of the applicant's widow and children to continue before the Court the proceedings he had instituted.,argumentative
"Moreover, the applicant's case was an isolated one which raised no question of general interest.",argumentative
The Government contested the right of the applicant's widow and children to continue before the Court the proceedings he had instituted.,argumentative
since they concerned the name and cultural identity of an entire minority.,argumentative
"In addition, he maintained that the interest of the present proceedings went well beyond the individual case of Mr Ahmet Sadik",argumentative
"In support of that argument he referred to the very terms of the Government's application bringing the case before the Court, in which they had declared:",argumentative
"""the case concerns important national issues and also raises complex legal problems, since it affects the Muslim minority in Western Thrace"".",argumentative
"In addition, he maintained that the interest of the present proceedings went well beyond the individual case of Mr Ahmet Sadik",argumentative
It reiterates that the supervision machinery set up by the Convention is subsidiary to the national human rights protection systems.,argumentative
"Even if the Greek courts were able, or even obliged, to examine the case of their own motion under the Convention, this cannot have dispensed the applicant from relying on the Convention in those courts or from advancing arguments to the same or like effect before them, thus drawing their attention to the problem he intended to submit subsequently, if need be, to the institutions responsible for European supervision",argumentative
"Accordingly, domestic remedies were not exhausted in the instant case.",argumentative
"That principle is reflected in the rule set forth in Article 26 (art. 26), which ""dispenses States from answering before an international body for their acts before they have had an opportunity to put matters right through their own legal system""",argumentative
"(see the De Wilde, Ooms and Versyp v. Belgium judgment of 18 June 1971, Series A no. 12, p. 29, para. 50).",argumentative
"Accordingly, it recognised that Article 26 (art. 26) must be applied with some degree of flexibility and without excessive formalism and that it does not require merely that applications should be made to the appropriate domestic courts and that use should be made of remedies designed to challenge decisions already given.",argumentative
"It normally requires also that the complaints intended to be made subsequently at Strasbourg should have been made to those same courts, at least in substance and in compliance with the formal requirements and time-limits laid down in domestic law",argumentative
It reiterates that the supervision machinery set up by the Convention is subsidiary to the national human rights protection systems.,argumentative
