text,label,events
The essence of the case concerns the criticisms made in the Inspectors' report about the first three applicants and the effects of the report upon their honour and reputation.,argumentative,"['essence cern criticism', ' make report']"
Even though they own the fourth applicant company no evidence of any criticism of the company or any prejudice to its reputation has been put forward.,argumentative,"['they own company', 'evidence have be put ']"
In these circumstances the Commission concludes that the fourth applicant company cannot claim to be a victim of a violation of the Convention.,argumentative,"['company clude ', 'company can not claim ']"
In these circumstances the Commission concludes that the fourth applicant company cannot claim to be a victim of a violation of the Convention.,argumentative,"['company clude ', 'company can not claim ']"
"It follows that, in respect of the fourth applicant company, the application is incompatible ratione personae with the provisions of the Convention and this aspect of the case must, therefore, be rejected under Article 27 para. 2 (Art. 27-2) of the Convention.",argumentative,"['it follow ', 'aspect must be reject para']"
The extensive publicity after the report's publication was ephemeral.,argumentative,[]
"Whilst it is true that an action in defamation against these public officials would probably have been successfully defended on the ground of privilege, this merely reflects the limited content of the right to reputation under domestic law, rather than the right of access to court for determining the applicants' civil rights under Article 6 para. 1 (Art. 6-1) of the Convention.",argumentative,"['action would have be defend ground', 'this reflect tent', ' determine right', ' determine para']"
"The Government have contended that the applicants could have brought defamation proceedings against others, particularly proceedings against Lonrho and The Observer, and those who worked for them, in respect of the allegedly serious improprieties committed by them during Lonrho's acrimonious campaign and, more particularly, in respect of the very matters central to the Inspectors' report.",argumentative,"['government have tend ', ' have bring proceeding', ' have bring respect', 'who work they', ' mitte they', ' mitte campaign']"
The Government have disputed a claim made by the applicants that any jury trial of these issues would have been biased and that they therefore had to withdrew the defamation proceedings against The Observer.,argumentative,"['government have dispute claim', ' make applicant', 'trial would have be bias ', 'they have ', ' to withdraw proceeding']"
They have contended that the report could not be used as evidence in those proceedings.,argumentative,"['they have tend ', 'number be use evidence', 'number be use proceeding']"
"The Government emphasised that the decision of the Secretary of State to publish the report was not a decision directed against the applicants; it was a decision taken in the general public interest, including that of freedom of expression and information, having regard to the overall content of the report.",argumentative,"['government emphasise ', ' to publish report', ' direct applicant', ' take interest', ' include that', ' have regard']"
"The Government have submitted, inter alia, that the applicants' complaints about the consequences for them of the publication of the report were exaggerated and unsubstantiated.",argumentative,['government have submit ']
The Commission considers that this part of the application raises a serious question of fact and law which is of such complexity that its determination should depend on an examination of the merits.,argumentative,"['company sider ', 'part raise question', 'determination should depend examination']"
"This aspect of the application cannot, therefore, be regarded as being manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention, and no other ground for declaring it inadmissible has been established.",argumentative,"['aspect can be not regard ', ' found meaning', 'ground have be establish ']"
"Article 6 para. 1 (Art. 6-1) of the Convention, cited above, guarantees a fair hearing in the determination of criminal charges.",argumentative,['6 guarantee hearing']
"Article 6 para. 2 (Art. 6-2) provides that anyone ""charged with a criminal offence shall be presumed innocent until proved guilty according to law"".",argumentative,"['6 provide ', ' charge offence', 'anyone shall be presume innocent', ' prove guilty', ' accord law']"
The applicants have next complained that the publication of the Inspectors' report violated the presumption of innocence.,argumentative,"['applicant have plain ', 'publication violate presumption']"
The Inspectors had not conducted a criminal investigation.,argumentative,['inspector have ducte investigation']
"The Government have submitted, inter alia, that the applicants were not persons who had been charged with a criminal offence within the meaning of Article 6 paras. 1 and 2 (Art. 6-1, 6-2) of the Convention.",argumentative,"['government have submit ', 'who have be charge offence', 'who have be charge meaning']"
"They had been appointed to investigate and report on the fourth applicant's affairs, and, in particular the acquisition of shares in House of Fraser plc (HOF) in 1984 and 1985.",argumentative,"['they have be appoint ', ' report affair']"
