text,label,events
"(see the Artico v. Italy judgment of 13 May 1980, Series A no. 37, pp. 12-13, paras. 24 and 27).",argumentative,[' see judgment']
The Court therefore has jurisdiction to entertain it,argumentative,"['court have jurisdiction', ' to entertain it']"
not having applied for judicial review either of the Inspectors’ conduct of the inquiry or of their decision to submit their report to the Secretary of State;,argumentative,"[' having not apply review', ' having not apply duct', ' to submit report', ' to submit secretary']"
by not having applied for judicial review of the Secretary of State’s decision to publish the Inspectors’ report;,argumentative,"[' having apply review', ' to publish report']"
by not having pursued the libel proceedings commenced against The Observer newspaper.,argumentative,"[' having pursue proceeding', 'company mence newspaper']"
"According to the Government, the applicants failed to exhaust their domestic remedies",argumentative,"[' accord government', 'applicant fail ', ' to exhaust remedy']"
"The grounds on which judicial review may be sought (see paragraphs 44 and 45 above) are such that it would not have ensured access to a court for determination of the truth of statements made about the applicants in the Inspectors’ report, the absence of such access being the essence of their complaints under the Convention.",argumentative,"['review may be seek ', 'ground see paragraph', 'it would have ensure access', ' make applicant', ' make report']"
"Nor would the libel actions against The Observer, although to some extent concerned with the same subject-matter (see paragraph 11 above), have provided a remedy against the Inspectors or the Secretary of State as regards the publication of the damaging statements contained in the Inspectors’ report.",argumentative,"[' cerne matter', 'action would see paragraph', 'company would see paragraph', ' have provide remedy', ' regard publication', 'company taine report']"
The Court therefore agrees with the Delegate of the Commission and the applicants that the plea of non-exhaustion of domestic remedies has not been made out by the Government.,argumentative,"['court agree delegate', 'plea have be make government']"
"The applicants contended that the Inspectors’ investigation and, above all, the publication of the Inspectors’ report gave rise to a violation of Article 6 para. 1 (art. 6-1), which, in so far as relevant, provides:",argumentative,"['company tend ', 'investigation give rise', 'investigation give violation', 'which provide ']"
"In their submission, the making and the subsequent publication of the Inspectors’ report in its entirety seriously damaged their reputations, thereby determining their civil right to honour and reputation, and the state of English law was such that they were denied effective access to the courts to challenge the resultant interference with that civil right.",argumentative,"['making damage reputation', ' determine right', 'they be deny access', ' to challenge interference']"
"The first stage of the applicants’ argument, which was disputed by the Government and not accepted by the Commission, was that",argumentative,"['which be dispute government', 'which accept commission']"
Article 6 para. 1 (art. 6-1) was applicable to the investigation by the Inspectors.,argumentative,[]
"In order for an individual to be entitled to a hearing before a tribunal, there must exist a ""dispute"" (""contestation"") over one of his or her civil rights or obligations.",argumentative,"['individual to be entitle hearing', 'there must exist testation']"
"It follows, so the Court’s case-law has explained, that the result of the proceedings in question must be directly decisive for such a right or obligation, mere tenuous connections or remote consequences not being sufficient to bring Article 6 para. 1 (art. 6-1) into play",argumentative,"['it follow ', 'law have explain ', ' to bring para']"
"(see, inter alia, the Le Compte, Van Leuven and De Meyere v. Belgium judgment of 23 June 1981, Series A no. 43, pp. 20-22, paras. 44-50).",argumentative,[' see judgment']
"It follows, so the Court’s case-law has explained, that the result of the proceedings in question must be directly decisive for such a right or obligation, mere tenuous connections or remote consequences not being sufficient to bring Article 6 para. 1 (art. 6-1) into play",argumentative,"['it follow ', 'law have explain ', ' to bring para']"
"the respondent Government did not dispute the existence and ""civil"" character of the right under English law to a good reputation.",argumentative,['government do dispute existence']
"The principal purpose of the investigation and report of the Inspectors, they maintained, was to acquire, marshal and set down factual information which would enable the various competent authorities - such as the Director General of Fair Trading, the prosecuting authorities, the Bank of England, the Takeover Panel and the Secretary of State (see paragraphs 23, 27, 30 and 34 above) - to decide what action, if any, to take.",argumentative,"['they maintain ', ' set information', 'which would enable ', 'authority see paragraph']"
"Four further purposes also existed, none of which, however, included ascertaining whether the applicants merited their good reputation. These additional purposes were dispelling public speculation about the events surrounding the takeover, enabling those concerned in takeovers to learn lessons, laying the foundations for reform of company law and practice, and providing information to HOF’s employees, shareholders and creditors.",argumentative,"['purpose exist ', 'number include ', 'applicant merit reputation', 'purpose be dispel speculation', ' surround takeover', 'purpose enable company', ' to learn lesson', ' lay foundation', ' provide information', ' provide employee']"
"However, they submitted that neither the investigation by the Inspectors nor the publication of the report ""determined"" the applicants’ civil right to a good reputation or, indeed, any right at all.",argumentative,"['they submit ', 'investigation determine right']"
"The Commission, after analysing the purposes served by the preparation and publication of the Inspectors’ report, came to the conclusion that the Inspectors had an ""investigative rather than determinative"" role (paragraph 64 of the Commission’s report).",argumentative,"[' analyse purpose', ' serve preparation', 'commission come clusion']"
The Commission was therefore of the opinion that Article 6 para. 1 (art. 6-1) was not applicable to the proceedings conducted by Inspectors because those proceedings did not determine any civil right or obligation of the applicants.,argumentative,"[' ducte inspector', 'proceeding do determine right']"
The Court notes that under the terms of section 432 (2) of the Companies Act 1985 Inspectors can only be appointed if it appears to the Secretary of State that there are circumstances suggesting one or more types of specified wrongdoing or unlawful action in the conduct of a company’s affairs (see paragraph 36 above).,argumentative,"['number e ', 'inspector can be appoint ', 'it appear secretary', 'there be circumstance', ' suggest type', ' see paragraph']"
"The Act confers on the Inspectors wide powers to obtain information and obstruction of the Inspectors may, upon reference by them to a court, be treated by it as a contempt of court and punished accordingly (sections 434 and 436 of the Act - see paragraph 38 above).",argumentative,"['company fer power', 'company fer inspector', ' to obtain information', 'fer may be treat it', 'fer may be treat tempt', 'fer punish section', ' see paragraph']"
"The principal question addressed by the Inspectors in the instant case can be reduced to whether the Fayed brothers had dishonestly misled the authorities and the public in order to obtain Government clearance and acceptance by the HOF Board of their bid (see paragraphs 13 and 14 above). The Inspectors’ published findings - that the applicants had indeed made dishonest representations concerning their origins, their wealth, their business interests and their resources and had thereafter knowingly submitted false evidence to the Inspectors (see paragraph 22 above) - undoubtedly damaged the applicants’ reputations.",argumentative,"[' address inspector', ' address case', 'question can be reduce ', 'brother have mislead authority', ' to obtain clearance', ' see paragraph', 'inspector publish ', 'applicant have make representation', ' cerne origin', 'applicant have submit evidence', 'applicant have submit inspector', ' see paragraph', 'finding damage reputation']"
"The competent Ministers and a Parliamentary Select Committee - quite apart, it can be supposed, from a substantial section of public opinion - showed a disposition to accept as correct these findings, publication of which was seen as a kind of sanction (see paragraphs 26, 30, 31, 33 and 34 above). Such elements or consequences are, it is true, not infrequently found in the context of adjudicatory proceedings.",argumentative,"['it can be suppose ', 'ministers show disposition', ' to accept finding', ' to accept rect', 'publication be see kind', ' see paragraph', 'element be find text']"
"However, the Court is satisfied that the functions performed by the Inspectors were, in practice as well as in theory, essentially investigative",argumentative,[' perform inspector']
"The Inspectors did not adjudicate, either in form or in substance.",argumentative,['inspector do adjudicate form']
(see the similar analysis by the Supreme Court of the United States of America of the function of the Federal Civil Rights Commission in the case of Hannah v. Larche (363 US 420 (1960)).,argumentative,[' see analysis']
"However, the Court is satisfied that the functions performed by the Inspectors were, in practice as well as in theory, essentially investigative",argumentative,[' perform inspector']
They themselves said in their report that their findings would not be dispositive of anything (see paragraph 21 above).,argumentative,"['they say report', ' see paragraph']"
"They did not make a legal determination as to criminal or civil liability concerning the Fayed brothers, and in particular concerning the latter’s civil right to honour and reputation.",argumentative,"['they do make determination', 'company cerne brother', 'company cerne right']"
"The purpose of their inquiry was to ascertain and record facts which might subsequently be used as the basis for action by other competent authorities - prosecuting, regulatory, disciplinary or even legislative.",argumentative,"[' record fact', 'which might be use basis']"
"Lonrho admittedly exhibited a clear interest in the inquiry and its outcome, by being instrumental in bringing about the appointment of the Inspectors, by submitting evidence and by seeking to prompt action by the Secretary of State (see paragraphs 12 in fine, 13, 19, 24, 25 and 35 above).",argumentative,"['lonrho exhibit interest', ' bring appointment', ' submit evidence', ' to prompt action', ' see paragraph']"
"Nonetheless, whilst there was a close connection between Lonrho’s grievance against the Fayed brothers and the matters investigated by the Inspectors (see, inter alia, paragraphs 10-13 and 22 above), the object of the proceedings before the Inspectors was not to resolve any dispute (contestation) between Lonrho and the applicants.",argumentative,"['there be nection', ' investigate inspector', ' see paragraph', ' to resolve testation']"
"Those disputes, and in particular the applicants’ libel claims that Lonrho, through The Observer, had wrongfully damaged their reputations, were being adjudicated by the ordinary courts (see paragraphs 11 and 12 above).",argumentative,"['lonrho have damage reputation', 'dispute be be adjudicate company', ' see paragraph']"
"Likewise, no dispute (contestation) between the Secretary of State or the Inspectors and the applicants as to the lawfulness of any alleged interference with the applicants’ right to reputation arose merely because the applicants contested the grounds on which the Minister decided to appoint the Inspectors and on which the Inspectors conducted their lines of inquiry.",argumentative,"['testation arise ', 'company test ground', 'minister decide ', ' to appoint inspector', 'company ducte line']"
"The Inspectors described Lonrho and the Fayed brothers as ""bitterly antagonistic parties"" (see paragraph 19 in fine above).",argumentative,"['inspector describe lonrho', 'inspector describe party', ' see paragraph']"
"In short, it cannot be said that the Inspectors’ inquiry ""determined"" the applicants’ civil right to a good reputation, for the purposes of Article 6 para. 1 (art. 6-1), or that its result was directly decisive for that right.",argumentative,"['it can be not say ', 'inquiry determine right', 'inquiry determine purpose']"
