text,label,events
The Government submitted that the applicant’s allegations were based on the assumption that the judges had been involved in the matter as complainants and had therefore had a personal interest in the subsequent proceedings.,argumentative,"['government submit ', 'allegation be base assumption', 'judge have be involve matter', 'judge have be involve plainant', 'judge have have interest']"
They stated that such an assumption betrayed a fundamental misunderstanding of the nature and function of proceedings for contempt in the face of the court in common-law jurisdictions.,argumentative,"['they state ', 'assumption betray misunderstanding']"
They were not proceedings brought by one of the parties or by a complainant.,argumentative,[' bring one']
hey constituted a sui generis procedure aimed at securing the unimpeded functioning of the courts and safeguarding the authority of the judiciary.,argumentative,"['company stitute procedure', ' secure functioning', ' safeguard authority']"
The proceedings were not adversarial in the sense that one person was opposed to another; they concerned the integrity of the judicial system.,argumentative,"['person be oppose another', 'company cerne integrity']"
No single judge had any interest in them.,argumentative,['judge have interest']
The long-established power granted to common-law courts to sanction improper conduct committed in their face was a necessary and indispensable element of a fair trial itself.,argumentative,"[' to sanction company', ' mitte face']"
The Assize Court’s own duty to ensure a fair trial of the persons accused of murder in the present case required it to possess the summary power to deal with any contempt before it.,argumentative,"[' to ensure trial', ' to ensure case', ' accuse murder', 'duty require it', ' to possess power', ' to deal company', ' to deal it']"
The applicant had not insulted the judges in their individual capacity but had sought to undermine the authority of the judicial system itself.,argumentative,"['applicant have insult judge', 'applicant have insult capacity', 'applicant have seek ', ' to undermine authority']"
"The Government further maintained that, in order to be effective, the judicial power to sanction attempts by any person in the courtroom to dominate the court and determine the course of the trial had to be exercised immediately.",argumentative,"['government maintain ', ' to sanction attempt', ' to dominate rt', ' determine rse', 'power have ']"
Otherwise the person in contempt would in effect have achieved his purpose.,argumentative,['person would have achieve purpose']
"Moreover, if contempt proceedings had been brought before a different bench, there would have been certain undesirable consequences that could not have been overlooked: the members of the bench would have had to testify about the events which had taken place before their eyes.",argumentative,"['proceeding have be bring bench', 'number have be overlook ', 'member would have have ', ' to testify event', 'which have take place', 'which have take eye']"
Their credibility in connection with the facts of which they had become aware while performing their functions would have had to have been tested by other judges and the very integrity of the judiciary would accordingly have been unnecessarily questioned.,argumentative,"['they have become ', ' perform function', 'credibility would have have ', ' to have be test judge', 'integrity would have be question ']"
